age,duration,previous,y
27,81,0,no
35,111,0,yes
59,131,0,no
32,75,0,no
27,202,0,no
83,617,1,yes
38,126,0,no
42,219,0,no
59,1460,0,yes
39,3366,0,no
58,846,0,yes
22,272,0,yes
36,180,0,no
31,10,0,no
60,590,0,no
51,273,0,no
49,57,0,no
57,688,0,no
53,730,1,yes
60,357,0,yes
70,268,1,no
59,459,0,no
34,83,0,no
49,1036,0,no
28,286,0,no
32,297,0,no
29,56,0,no
58,260,0,no
48,175,0,no
37,19,0,no
35,1258,0,yes
38,936,0,yes
33,176,0,no
46,186,0,no
53,536,0,no
43,335,0,no
41,96,0,no
45,7,0,no
37,438,0,no
43,297,0,no
41,68,0,no
33,135,0,no
37,37,0,no
33,75,0,no
37,163,0,no
35,77,1,no
27,38,0,no
45,478,0,no
25,121,2,no
42,302,0,no
40,244,0,no
57,351,0,no
44,96,1,no
33,98,0,no
41,512,0,no
48,149,0,no
52,112,0,no
46,1138,0,no
46,66,0,no
27,869,0,no
54,94,0,no
55,1341,0,yes
35,236,0,no
33,464,0,no
43,123,0,no
36,45,0,no
21,263,2,yes
49,239,0,yes
48,84,0,no
33,1476,0,no
30,107,0,no
32,415,0,yes
39,391,0,no
35,199,0,no
38,106,0,no
41,936,0,no
36,75,0,no
41,147,0,no
48,106,0,no
25,178,0,no
47,103,0,no
47,163,0,no
33,162,0,no
51,132,0,no
41,206,0,no
61,147,0,no
33,124,0,no
55,92,0,no
37,160,0,no
34,511,0,no
29,48,0,no
29,79,0,no
40,214,0,no
37,118,0,no
25,416,0,yes
33,373,0,yes
27,148,0,no
36,109,1,no
46,121,0,no
32,144,1,no
42,255,0,no
29,62,0,no
26,461,0,no
30,705,0,no
52,109,0,no
39,361,0,no
45,368,0,no
63,387,0,yes
27,130,3,no
29,72,0,no
27,55,0,no
43,105,0,no
53,249,0,no
48,417,0,no
49,280,0,no
55,350,0,no
22,154,1,yes
38,136,0,no
54,311,0,no
33,16,0,no
31,65,0,no
41,182,0,no
33,215,0,no
39,181,0,no
34,350,0,no
30,72,0,no
46,207,1,no
52,67,0,no
57,154,0,no
33,16,0,no
46,129,0,no
31,157,1,no
36,532,0,yes
27,97,1,no
49,347,0,no
61,515,0,no
51,119,1,no
46,81,0,no
41,128,0,no
28,208,0,no
33,396,0,no
50,108,0,no
57,631,0,no
29,166,0,no
54,224,0,no
27,158,0,no
36,170,0,no
43,35,0,no
79,594,1,yes
29,243,0,no
54,243,0,no
36,283,1,no
49,136,0,no
35,66,0,no
30,344,0,no
37,76,0,no
26,87,0,no
45,46,0,no
47,641,0,yes
37,287,0,no
54,178,0,no
39,288,0,no
49,168,1,no
33,436,0,no
40,219,0,no
32,537,0,no
34,136,0,no
31,237,0,no
39,304,0,no
25,301,0,no
47,953,0,no
30,542,0,no
63,137,0,no
49,334,0,no
31,106,0,no
43,261,0,no
51,101,0,no
32,155,0,no
29,566,0,yes
45,411,0,no
35,735,0,no
53,136,1,no
50,302,1,no
29,347,0,no
56,202,0,no
29,240,1,no
42,624,0,no
26,366,0,no
33,946,0,yes
31,162,0,no
27,471,1,no
43,296,0,no
33,174,1,no
58,366,0,no
45,326,0,no
34,1416,1,yes
41,157,0,no
56,12,0,no
30,215,0,no
28,454,1,no
59,111,0,no
57,1132,0,yes
52,175,0,no
31,217,0,no
45,208,0,no
25,241,0,yes
30,133,0,no
34,957,0,yes
36,137,0,no
24,273,0,no
56,673,0,no
33,173,0,no
41,189,0,no
59,295,1,yes
49,222,0,no
28,140,0,no
54,149,0,no
37,70,0,no
41,120,1,no
37,277,0,no
26,661,0,yes
34,468,0,no
38,314,0,no
53,209,0,no
44,25,0,no
36,12,0,no
53,179,0,no
56,215,0,no
86,340,0,yes
35,409,0,no
35,187,0,no
34,146,0,no
31,184,0,no
33,326,0,no
57,513,0,yes
45,69,0,no
31,303,0,no
42,367,0,no
47,164,0,no
37,1059,0,yes
49,342,0,no
52,346,0,no
26,277,0,no
30,222,0,no
31,183,2,yes
40,55,0,no
51,244,0,no
55,283,0,no
36,168,0,no
29,101,0,no
33,94,0,no
47,19,0,no
41,101,0,no
34,183,0,no
35,31,0,no
41,181,0,no
46,142,1,no
31,15,0,no
58,771,1,yes
36,95,1,yes
49,158,0,no
54,111,0,no
58,28,0,no
27,698,0,no
31,88,0,no
31,95,0,no
52,175,3,yes
33,150,0,no
24,145,0,no
29,238,3,no
37,92,0,no
26,134,0,no
28,321,0,no
34,82,0,no
43,73,0,no
25,152,0,no
30,79,0,no
30,18,0,no
51,254,1,no
51,86,0,no
35,130,1,no
50,99,0,no
36,363,0,no
36,291,0,no
31,74,0,no
36,136,0,no
44,227,0,no
34,61,0,no
33,136,0,no
44,39,0,no
57,674,1,no
33,787,0,no
42,103,0,no
38,215,0,no
47,197,0,no
42,185,0,no
52,776,0,no
34,119,0,no
25,534,0,no
28,4,0,no
28,206,0,no
41,442,0,no
33,405,0,no
25,54,0,no
28,143,0,no
37,1125,0,yes
32,250,0,no
57,101,0,no
39,168,0,no
45,240,0,no
30,114,0,no
36,38,2,no
44,844,0,yes
31,350,0,no
40,13,0,no
46,77,0,no
40,109,0,no
50,128,0,no
48,277,0,no
33,64,0,no
34,75,0,no
30,851,0,no
38,326,0,no
58,836,0,no
49,347,0,no
31,120,0,no
46,238,0,no
30,449,0,yes
31,53,0,no
63,74,0,no
29,198,0,no
33,119,0,no
43,64,0,no
52,52,0,no
35,433,0,no
50,377,0,no
38,159,0,no
33,147,0,no
35,81,0,no
37,251,0,no
48,108,0,no
25,1139,1,no
29,81,0,no
37,85,0,no
30,40,0,no
30,131,0,no
26,551,1,no
39,90,0,no
49,91,0,no
31,633,0,yes
25,898,0,no
42,665,0,no
41,50,0,no
43,189,0,no
35,116,0,no
33,1834,0,no
39,122,0,no
55,579,0,no
44,96,0,no
31,74,0,no
38,109,0,no
29,121,0,no
40,189,0,no
28,6,0,no
33,148,0,no
47,265,0,no
36,344,1,yes
31,103,0,no
38,574,0,yes
34,347,0,no
18,108,0,no
54,108,0,no
40,113,0,no
54,783,0,yes
29,104,0,no
34,239,1,no
44,112,0,no
49,66,0,no
52,108,0,no
36,911,0,yes
55,372,0,yes
32,244,0,no
55,133,0,no
22,88,0,no
23,116,2,no
38,111,0,no
49,123,0,no
34,129,0,no
27,1105,0,yes
37,92,0,no
26,400,0,no
83,257,3,no
52,401,0,no
36,117,0,no
70,162,0,no
29,170,1,no
32,624,0,no
33,143,1,no
25,312,2,no
36,129,0,no
47,236,0,no
32,280,0,no
39,466,0,no
59,796,1,yes
31,89,0,no
49,64,0,no
39,391,0,no
53,142,0,no
39,338,0,no
53,586,0,no
49,113,0,no
33,762,0,yes
33,102,0,no
47,197,0,no
37,179,0,no
24,147,1,no
30,345,0,no
60,241,0,no
41,309,1,no
49,58,0,no
57,75,0,no
32,100,0,no
58,377,0,no
36,260,0,no
36,46,0,no
40,61,0,no
34,267,0,yes
45,98,0,no
38,105,0,no
57,94,0,no
50,39,0,no
46,1026,0,no
36,33,0,no
34,29,0,no
23,64,0,no
32,256,0,no
53,249,0,no
42,198,0,no
33,390,0,no
22,53,1,no
48,63,0,no
51,334,0,no
38,305,1,no
25,227,0,yes
57,127,0,no
27,166,0,no
50,433,0,no
36,473,0,no
30,163,0,no
51,180,0,no
29,104,0,no
21,551,0,yes
49,313,0,no
42,82,0,no
35,280,1,no
53,184,0,no
30,37,0,no
52,652,1,yes
29,98,1,no
65,106,0,yes
22,224,0,no
30,84,0,no
35,1336,0,yes
28,21,0,no
58,127,0,no
34,256,0,no
41,234,0,no
40,113,0,no
35,172,0,no
27,131,0,no
28,140,1,no
32,212,0,no
26,88,1,no
37,45,0,no
50,763,0,no
30,106,0,no
31,129,0,no
35,150,0,no
31,57,0,no
32,64,0,no
50,206,0,no
36,73,0,no
33,257,0,yes
52,36,0,no
30,96,0,no
24,201,0,no
31,301,0,no
28,134,0,no
48,256,0,no
60,143,2,no
42,453,0,no
47,82,0,no
28,38,0,no
52,179,0,no
34,470,0,no
50,205,0,no
45,829,0,no
52,323,0,no
38,58,0,no
56,43,0,no
19,213,0,yes
43,627,0,no
43,92,0,no
32,71,0,no
47,225,0,no
59,64,0,no
40,27,0,no
39,100,0,no
38,52,0,no
25,149,0,no
60,111,0,no
39,83,0,no
27,130,0,no
56,68,0,no
57,60,0,no
39,139,0,no
36,31,0,no
30,249,1,no
52,162,0,no
37,200,0,no
42,71,0,no
30,66,0,no
42,94,0,no
30,174,0,no
31,73,0,no
29,10,0,no
31,452,0,no
45,47,0,no
28,1022,0,yes
58,414,0,yes
29,538,2,yes
33,238,0,no
27,119,0,no
38,180,0,no
39,164,0,no
26,119,0,no
44,103,0,no
42,58,0,no
32,123,1,no
49,344,0,no
36,236,0,no
37,62,0,no
43,38,0,no
39,90,0,no
39,206,0,no
51,397,0,no
29,788,0,yes
27,97,0,no
43,431,0,no
39,504,1,yes
32,175,0,no
58,427,0,no
33,90,0,no
29,87,1,no
27,33,0,no
32,75,0,no
36,112,0,no
52,169,0,no
37,2053,0,no
25,170,0,no
36,893,0,no
26,416,0,no
54,287,0,no
56,291,0,no
35,16,1,no
46,112,0,no
53,8,0,no
28,659,0,yes
27,200,0,no
32,224,0,no
59,535,0,no
33,827,0,yes
31,192,0,no
35,189,0,no
33,154,0,no
51,46,0,no
49,395,0,no
28,1144,0,yes
31,528,0,no
35,271,0,no
38,102,0,no
46,836,1,no
33,352,0,yes
39,187,0,no
42,250,0,no
28,884,1,yes
43,119,0,no
36,202,0,no
33,297,0,yes
48,126,0,no
30,142,0,no
39,132,0,no
47,106,0,no
50,141,0,no
35,184,0,no
27,979,0,yes
24,298,0,no
30,108,0,no
49,217,0,no
43,393,1,no
42,206,1,no
40,296,0,no
34,365,0,no
25,324,0,no
30,173,0,no
37,200,0,no
35,99,0,no
29,774,1,yes
63,510,1,yes
29,703,0,no
41,1277,0,yes
43,177,0,no
32,76,0,no
44,922,0,yes
34,211,0,no
32,96,0,no
32,109,1,no
57,22,1,no
32,2029,0,yes
27,204,0,no
43,89,0,no
76,233,0,yes
39,43,0,no
36,279,1,no
33,690,0,yes
42,434,0,no
38,30,0,no
33,105,1,no
24,487,0,no
35,579,1,yes
46,180,0,no
33,172,0,no
48,14,0,no
25,90,0,no
31,256,0,no
59,1543,0,yes
28,200,0,no
36,837,0,no
48,200,0,no
38,802,0,no
45,80,0,no
49,126,0,no
24,349,0,yes
51,309,0,no
38,247,0,no
55,798,2,yes
30,316,1,yes
33,148,0,no
62,79,0,no
54,204,0,no
52,442,1,no
44,57,0,no
27,110,0,no
55,37,0,no
59,458,0,yes
28,227,0,no
43,583,0,no
42,171,0,no
29,78,0,no
46,240,0,no
28,103,0,no
42,93,0,no
38,287,0,no
37,265,2,yes
27,137,0,no
37,363,0,yes
33,234,0,no
41,194,0,no
25,159,0,no
49,156,0,no
41,314,0,no
45,80,0,no
60,201,0,no
46,140,0,no
51,328,0,no
26,200,0,no
35,56,0,no
35,287,1,yes
35,618,0,yes
24,757,0,yes
34,320,1,yes
32,323,0,no
35,194,0,no
47,227,0,no
36,346,0,no
33,961,1,yes
36,193,0,no
42,326,0,no
31,232,0,no
59,242,0,no
35,194,0,no
31,118,0,no
31,160,0,no
41,141,0,no
29,190,0,no
57,65,0,no
30,144,0,no
38,25,0,no
32,72,0,no
32,165,1,yes
28,59,0,no
55,54,0,no
31,76,0,no
29,95,0,no
34,162,0,no
59,258,0,no
40,190,0,no
27,121,0,no
25,239,0,no
39,69,0,no
29,12,0,no
57,471,0,no
42,252,0,no
47,142,0,no
25,113,0,no
55,388,0,no
31,180,0,no
18,271,1,yes
57,27,0,no
46,1649,0,yes
32,131,0,no
58,139,0,no
54,104,0,no
46,328,0,no
56,59,0,no
43,12,0,no
50,5,0,no
52,634,0,no
46,163,1,no
37,147,1,no
29,334,0,no
22,453,0,no
27,225,0,no
57,425,0,no
30,1707,0,yes
42,360,0,no
37,245,0,no
40,105,0,no
29,156,0,no
41,174,0,no
54,58,2,no
23,580,0,no
29,366,1,no
30,158,0,no
45,124,0,no
35,159,0,no
29,92,0,no
53,10,0,no
32,14,0,no
38,452,0,no
38,40,0,no
46,322,0,no
43,352,1,no
31,191,0,no
30,1018,0,yes
29,342,0,no
34,1178,0,no
33,254,0,no
49,232,0,no
35,431,0,no
55,233,2,no
30,253,0,no
51,122,0,no
53,635,0,no
51,269,0,no
51,146,0,no
32,177,0,no
32,247,0,no
30,812,0,yes
48,240,0,no
35,59,0,no
51,193,0,no
22,448,0,no
38,220,0,no
47,67,0,no
33,843,1,yes
88,213,0,no
48,179,0,no
32,359,0,no
34,181,0,no
57,74,0,no
36,40,0,no
41,173,0,no
29,240,0,no
32,457,0,no
40,631,0,no
33,127,0,no
55,988,0,yes
47,11,0,no
31,106,0,no
48,223,0,no
29,243,2,yes
48,307,0,no
26,268,0,no
45,54,0,no
36,342,2,yes
39,169,0,no
58,165,2,no
27,76,0,no
44,269,0,no
33,92,0,no
42,324,0,no
43,299,0,no
20,180,0,no
53,222,0,yes
33,367,1,no
52,53,0,no
41,190,0,no
39,50,0,no
56,881,0,no
34,94,0,no
30,338,0,no
58,169,0,no
42,439,0,no
43,201,0,no
53,145,1,no
24,352,1,yes
44,50,0,no
39,186,1,no
41,76,0,no
34,333,0,no
45,268,0,no
45,191,0,no
45,789,0,yes
40,284,0,no
36,854,0,yes
34,94,0,no
31,237,0,no
23,7,1,no
48,34,0,no
38,73,0,no
50,331,0,yes
39,93,0,no
38,161,1,no
42,173,0,no
36,104,0,no
30,270,0,no
34,893,0,yes
41,186,0,no
36,561,0,no
36,198,0,no
50,21,0,no
29,445,0,yes
55,212,3,yes
34,121,0,yes
59,206,0,no
60,332,0,no
33,168,0,no
54,50,0,no
38,113,0,no
55,96,0,no
55,885,0,yes
30,585,0,yes
28,317,0,no
58,91,0,no
31,106,0,no
30,679,0,no
45,26,0,no
34,306,1,no
31,690,0,no
30,134,0,no
45,58,1,no
37,75,0,no
36,337,0,yes
31,96,0,no
35,150,0,no
59,445,0,yes
41,245,0,no
32,234,0,no
45,79,0,no
39,436,0,no
59,95,0,no
55,113,1,no
51,35,1,no
31,238,0,no
34,250,0,no
37,283,0,no
55,142,0,no
40,55,0,no
54,294,0,no
34,612,2,no
47,538,0,no
41,263,0,no
32,728,0,yes
34,1313,0,no
47,172,0,no
52,149,0,no
41,239,0,no
49,236,1,yes
33,296,0,no
24,504,0,no
40,424,0,no
55,116,0,no
25,131,0,no
39,207,0,no
46,243,0,no
24,181,0,no
31,127,0,no
52,141,0,no
57,288,0,no
27,472,1,no
35,108,0,no
59,56,0,no
35,319,0,no
44,394,0,no
49,359,0,no
42,188,0,no
46,67,0,no
27,151,0,no
26,226,0,no
40,279,0,no
54,28,0,no
29,131,1,no
24,691,0,no
39,875,0,no
48,165,0,no
33,223,1,no
27,80,0,no
37,198,0,yes
32,128,0,no
56,15,0,no
49,258,0,no
37,812,0,yes
64,275,0,no
56,92,0,no
41,718,0,no
29,51,0,no
30,16,0,no
38,46,0,no
34,236,0,yes
29,29,1,no
34,221,0,no
35,232,0,no
51,113,0,no
51,119,0,no
49,283,0,no
33,378,0,no
35,2122,0,yes
39,65,0,no
37,199,0,no
32,156,0,no
46,99,0,no
48,118,0,no
37,246,0,no
42,41,0,no
41,400,0,no
35,182,0,no
43,263,0,yes
45,89,0,no
29,332,0,no
52,27,0,no
53,824,2,yes
56,136,0,no
28,274,0,no
30,218,0,no
38,73,0,no
41,17,0,no
43,78,0,no
42,232,0,no
30,1147,0,no
27,490,0,no
36,165,0,no
36,127,0,no
38,136,0,no
35,155,0,no
58,80,0,no
47,934,1,yes
33,206,1,yes
23,720,1,no
50,135,0,no
29,206,0,no
33,154,0,no
41,175,0,no
41,314,0,no
39,121,0,no
23,283,0,no
44,96,0,no
44,215,0,no
48,788,0,no
58,79,0,no
51,297,2,yes
31,511,0,no
32,95,0,no
32,240,0,no
36,514,0,no
35,622,0,yes
32,355,0,no
56,86,0,no
45,56,0,no
35,138,0,no
55,72,0,no
38,119,0,no
33,283,0,no
54,121,0,no
81,192,2,no
68,110,2,no
33,747,0,yes
41,1085,0,yes
39,751,0,yes
33,460,0,yes
49,187,0,no
52,867,0,yes
26,217,0,no
33,125,2,no
26,143,0,no
32,101,0,no
29,160,0,yes
67,47,0,no
29,300,0,no
37,126,0,no
38,785,0,yes
46,78,0,no
31,176,0,no
34,18,0,no
35,397,0,yes
50,58,1,no
34,118,0,no
50,151,0,no
41,87,0,no
31,165,0,no
33,169,0,no
48,16,0,no
33,408,1,no
55,239,0,no
50,324,0,no
37,354,0,no
31,239,1,no
43,618,0,yes
46,251,0,no
48,62,1,no
37,7,0,no
37,518,0,no
34,409,0,no
52,138,0,no
33,147,1,no
37,204,0,no
27,528,0,no
33,307,0,no
35,77,0,no
27,193,0,no
33,168,0,no
28,124,0,no
38,52,0,no
51,212,0,no
46,165,0,no
27,229,0,no
34,229,0,no
41,172,0,no
22,60,0,no
55,129,1,no
46,410,0,no
47,624,0,no
36,263,0,no
43,262,0,no
32,112,0,no
32,162,0,no
25,75,0,no
48,242,1,yes
51,162,0,no
37,158,0,no
36,1046,0,no
40,121,0,no
32,823,0,yes
31,160,0,no
37,23,0,no
38,236,0,no
31,171,0,no
34,339,0,no
34,101,0,no
40,162,1,no
30,225,0,no
43,94,0,no
27,246,0,yes
33,278,0,no
39,657,0,yes
32,68,1,no
42,144,0,no
51,163,0,no
33,140,0,no
49,161,0,no
30,215,0,no
34,349,0,no
26,173,0,no
44,143,1,no
26,71,0,no
42,599,0,no
38,37,0,no
44,10,0,no
26,132,0,no
29,973,0,yes
50,92,0,no
57,214,0,no
44,158,0,no
54,422,0,no
20,598,0,no
44,181,0,no
41,295,0,no
31,619,1,yes
37,170,1,no
30,114,0,no
30,212,0,yes
31,155,0,no
41,145,0,no
37,632,0,no
31,270,1,no
50,333,2,no
33,16,0,no
29,171,0,no
47,78,0,no
32,79,0,no
39,101,0,no
42,293,0,no
53,63,1,no
29,119,0,no
27,285,0,no
30,250,0,yes
34,97,1,no
51,123,0,no
30,142,1,no
53,124,0,no
34,101,0,no
53,38,0,no
74,472,0,no
39,320,0,no
32,230,0,no
34,130,0,no
36,358,0,no
34,561,0,yes
24,171,0,no
46,11,1,no
30,434,0,no
50,507,0,no
31,320,0,no
35,30,0,no
32,39,0,no
47,123,0,no
48,254,0,no
30,613,0,no
47,216,0,no
55,49,0,no
29,142,0,no
46,71,0,no
40,55,2,no
30,56,0,no
46,247,1,no
36,285,0,no
86,237,1,no
40,160,0,no
31,112,0,no
37,193,0,no
79,126,2,yes
28,277,0,no
30,336,0,no
59,89,0,no
53,45,0,no
35,307,0,no
29,256,1,no
31,160,0,no
32,243,0,no
30,90,0,no
55,262,0,no
32,15,0,no
29,138,0,no
50,236,0,no
38,71,0,no
31,129,0,no
33,230,0,no
38,444,0,no
47,1161,0,no
66,1958,0,no
31,459,0,no
30,225,0,no
44,257,0,no
37,395,1,no
40,140,0,no
32,460,0,no
50,58,0,no
51,295,0,no
38,96,0,no
47,29,0,no
59,555,0,yes
53,124,0,no
31,258,0,no
35,99,0,no
45,213,0,no
36,102,0,no
31,337,0,no
39,199,0,no
54,84,2,no
35,417,0,no
45,94,0,no
35,110,0,no
32,144,0,no
60,365,1,yes
66,139,1,yes
30,243,0,no
32,827,0,yes
31,22,0,no
40,309,0,no
43,129,0,no
48,634,0,no
33,13,0,no
31,86,0,no
48,122,1,no
32,178,0,no
24,344,0,no
29,148,0,no
31,145,0,no
51,219,0,no
58,851,0,yes
54,113,0,no
44,442,0,yes
67,99,0,yes
30,39,0,no
24,493,0,no
44,207,0,no
42,113,0,no
48,128,0,no
39,302,0,no
37,78,1,no
30,284,0,no
31,961,0,no
48,657,1,yes
42,264,0,no
35,44,0,no
29,150,0,no
30,244,0,no
26,1447,0,yes
36,134,0,no
38,136,0,no
46,245,4,yes
53,178,0,no
24,163,0,no
51,170,0,no
30,53,0,no
41,412,0,no
27,109,0,no
46,125,0,no
63,96,0,yes
43,53,0,no
29,110,1,no
50,45,0,no
33,45,0,no
30,242,0,no
41,234,1,yes
25,186,0,no
39,22,0,no
40,110,0,no
42,290,0,no
58,107,0,no
45,132,0,no
39,149,0,no
38,140,0,no
30,188,0,no
47,548,0,no
40,397,0,no
29,802,0,yes
79,104,2,no
41,102,1,no
39,232,0,no
28,136,0,no
32,313,0,no
37,224,0,no
49,144,0,no
43,75,0,no
54,956,0,yes
36,75,0,no
36,777,0,no
25,17,0,no
26,142,0,no
32,90,0,no
30,97,0,no
31,55,0,no
37,287,0,no
35,19,0,no
40,493,0,no
52,61,0,no
49,136,0,yes
56,520,0,no
36,93,0,no
36,449,0,no
43,377,0,no
29,401,1,no
32,157,1,no
49,675,0,no
35,863,0,yes
38,189,0,no
30,137,0,yes
20,136,0,no
53,260,0,no
47,327,1,no
36,236,1,no
37,56,1,no
30,75,0,no
36,234,0,no
28,71,0,no
50,115,0,yes
32,115,0,no
32,155,0,no
32,181,0,no
39,926,0,yes
51,112,0,no
29,67,0,no
34,1009,0,no
42,139,0,no
43,95,0,no
46,139,0,no
44,121,0,no
37,252,0,no
26,266,0,no
37,194,1,no
53,62,0,no
30,252,1,no
54,771,0,yes
58,48,0,no
34,962,0,no
36,185,0,yes
28,214,0,no
42,89,0,no
58,224,0,no
26,233,1,yes
29,332,0,no
38,328,0,no
36,180,0,no
55,316,0,no
46,187,0,no
41,43,0,no
51,91,0,no
28,51,0,no
26,207,0,no
34,436,0,no
31,57,0,no
45,168,0,no
29,438,0,no
34,225,0,no
40,248,4,yes
26,105,0,no
30,320,0,no
33,370,0,no
19,203,3,no
54,264,0,no
43,281,0,no
50,161,0,no
27,178,0,no
41,66,0,no
46,254,0,no
30,377,0,no
76,308,1,yes
50,197,0,no
56,174,0,no
38,91,0,no
46,188,0,no
27,492,0,no
37,12,0,no
34,1934,0,no
48,544,0,no
51,117,0,no
43,124,1,no
54,377,0,no
44,604,0,no
51,228,0,yes
51,295,1,no
48,84,0,no
38,87,0,no
33,361,0,yes
54,121,1,no
37,304,0,no
39,793,0,no
52,368,0,no
36,115,0,no
37,103,0,no
27,285,0,no
44,100,0,no
57,846,0,yes
55,164,1,no
30,125,0,no
48,1061,0,yes
38,556,1,yes
41,146,0,no
35,369,0,no
51,215,0,no
39,24,0,no
27,338,0,no
46,107,0,no
35,37,0,no
35,393,0,no
64,102,0,no
80,96,0,no
36,186,0,no
27,245,0,no
40,115,1,yes
50,67,0,no
54,321,0,no
51,66,0,no
34,290,0,no
55,594,0,no
30,172,0,no
58,147,1,no
37,132,0,no
37,79,0,no
30,257,0,no
44,109,0,no
24,115,0,no
30,428,0,no
28,322,0,no
28,353,0,no
27,216,0,no
33,349,1,no
42,332,0,no
27,139,1,no
24,456,0,yes
38,334,1,no
43,206,0,no
52,106,0,no
30,186,1,no
37,263,0,no
23,150,0,no
44,145,0,no
51,207,0,no
29,447,0,no
57,402,0,no
24,196,0,no
31,209,2,no
54,64,0,no
32,392,0,no
57,11,0,no
23,316,2,yes
53,58,0,no
37,683,0,yes
54,149,0,no
33,480,0,no
32,122,0,no
49,277,0,no
48,88,0,no
28,25,0,no
31,363,0,no
32,134,0,no
29,201,0,no
32,589,0,no
36,133,2,no
35,107,1,no
35,114,0,no
40,112,0,no
43,671,0,no
34,162,0,no
53,68,0,no
56,332,0,no
45,252,0,no
33,337,1,no
57,208,0,no
28,144,0,no
39,252,0,no
30,7,0,no
35,577,1,yes
31,115,0,yes
24,70,0,no
31,15,0,no
34,118,0,no
43,237,0,no
36,274,0,no
27,128,1,yes
50,244,0,no
31,85,0,no
58,605,0,no
36,217,1,no
61,250,1,yes
63,259,0,no
38,152,0,no
36,227,0,no
31,472,1,no
36,161,0,no
33,74,1,no
39,269,0,no
26,239,0,yes
39,2033,0,no
30,857,0,yes
37,585,0,no
34,109,1,no
33,109,0,no
38,115,0,no
48,1208,0,yes
39,11,0,no
29,273,0,no
31,107,0,no
29,150,0,yes
44,324,0,no
24,210,0,no
32,104,0,no
36,315,1,yes
29,613,0,no
30,55,0,no
41,184,0,no
59,177,0,no
32,128,0,no
34,36,0,no
51,561,0,yes
35,35,0,no
31,205,0,no
31,218,0,no
34,157,0,no
43,623,0,no
45,135,0,no
34,1256,0,no
26,161,1,no
47,95,0,no
37,96,1,no
52,67,0,no
52,70,0,no
39,37,0,no
57,283,0,no
42,685,0,no
57,758,1,no
41,118,0,no
39,91,0,no
40,206,0,no
36,104,0,no
44,267,1,no
56,178,1,yes
43,111,0,no
58,114,0,no
56,230,1,yes
37,351,0,no
49,97,0,no
40,67,0,no
26,1003,0,yes
30,132,0,no
51,137,0,no
31,115,0,no
36,188,0,no
26,394,1,yes
34,127,0,no
55,197,0,no
55,149,0,no
27,112,0,no
40,295,0,no
51,99,0,no
47,58,0,no
56,115,0,no
36,191,0,no
63,323,0,no
30,369,0,no
33,104,0,no
45,156,0,no
27,108,0,no
47,207,0,no
30,173,0,no
49,282,0,no
41,207,0,no
31,298,1,no
42,528,0,no
36,355,0,no
39,257,0,no
31,420,0,no
44,309,0,no
30,494,0,no
30,683,0,yes
53,204,0,no
33,414,0,no
31,290,0,no
35,78,0,no
50,20,0,no
49,160,0,no
40,370,0,no
29,120,0,no
39,278,0,no
32,40,0,no
35,270,0,no
29,896,0,yes
32,155,0,no
38,295,0,no
58,394,0,no
35,89,0,no
29,121,0,no
19,108,0,no
74,239,1,yes
50,213,0,no
23,127,2,no
48,233,0,no
27,84,0,no
44,1169,0,yes
30,42,0,no
30,629,0,no
41,257,0,no
35,337,1,yes
48,360,0,no
46,8,0,no
36,385,0,no
30,482,0,yes
53,180,0,no
46,87,0,no
37,160,0,no
48,21,0,no
24,920,0,no
42,1014,0,no
25,97,0,no
36,233,0,no
56,634,1,yes
38,9,0,no
43,60,0,no
34,910,3,yes
44,101,0,no
44,608,1,yes
53,636,0,no
49,56,2,no
39,84,0,no
29,614,0,no
41,75,0,no
30,152,0,no
40,158,0,no
32,1025,0,yes
34,91,0,no
29,52,0,no
46,642,0,no
34,232,0,no
37,326,0,no
71,120,0,no
59,332,1,no
49,57,0,no
31,48,0,no
39,150,0,no
31,56,1,no
45,64,0,no
30,59,0,no
33,465,0,no
44,160,0,no
55,271,0,no
31,56,0,no
48,333,1,yes
29,155,0,no
45,318,0,no
40,13,0,no
56,71,0,no
45,77,1,no
39,343,0,no
35,280,1,no
34,118,0,no
26,176,0,no
33,110,0,no
50,173,0,no
25,118,0,no
38,114,0,no
50,139,0,no
51,359,1,no
29,453,0,yes
46,765,1,yes
49,144,0,no
32,168,0,no
29,24,0,no
48,128,0,no
34,210,0,no
39,333,0,no
44,73,0,no
44,136,0,no
59,294,0,no
30,132,0,no
36,141,0,no
29,603,0,no
34,98,0,no
26,21,0,no
29,67,0,no
27,206,0,no
81,151,0,no
39,401,0,no
33,69,0,no
43,813,0,no
43,732,0,no
50,289,0,no
40,219,0,no
46,95,0,no
61,164,0,yes
27,390,0,no
37,266,0,no
54,62,0,no
58,290,0,no
38,268,0,no
30,272,0,no
31,372,0,yes
34,31,1,no
52,80,0,no
48,160,0,no
27,189,0,no
33,86,0,no
38,189,0,no
52,249,0,no
51,121,0,no
41,382,0,no
48,360,1,yes
56,754,0,no
33,36,0,no
33,452,0,no
29,356,0,no
25,93,0,no
53,136,0,no
27,81,0,no
50,521,0,no
40,353,0,no
39,358,0,no
52,140,0,no
41,380,0,no
52,159,0,no
38,67,0,no
29,567,0,yes
43,522,0,yes
38,306,0,no
59,137,0,no
53,171,0,no
38,258,0,no
46,385,0,no
42,160,0,no
36,288,0,no
59,173,0,no
30,201,0,no
50,227,0,no
41,128,0,no
28,151,0,no
36,129,0,no
30,532,0,no
